user_id,ab_group,sum_views,retention_1,retention_7
5895219,test,121,True,False
9525340,ctrl,55,True,False
7405008,ctrl,4,False,False
7331956,ctrl,1,False,False
8692589,ctrl,9,False,False
8658419,test,40,False,False
3689185,test,48,False,False
7315565,test,8,False,False
6454347,ctrl,407,True,True
9660668,ctrl,133,True,True
7187157,ctrl,20,True,True
172857,ctrl,73,True,True
2517935,test,84,True,False
2011290,ctrl,4,False,False
1446035,ctrl,9,False,False
1810492,test,8,False,False
8705895,test,135,True,True
1153379,ctrl,34,True,False
495607,test,144,True,False
9337309,test,1,False,False
987990,ctrl,1,False,False
7429974,ctrl,15,False,False
1442077,ctrl,23,True,False
364204,test,44,False,False
7449450,ctrl,39,False,True
8789974,ctrl,3,False,False
3486977,test,0,False,False
1318041,test,7,False,False
6688208,test,2,False,False
9047273,test,15,True,False
84961,test,26,False,False
1973577,test,13,True,False
6428441,ctrl,31,False,True
315657,ctrl,4,False,False
9794268,ctrl,4,True,False
8128574,test,3,False,False
5356066,ctrl,35,False,False
6316538,test,19,True,True
5375014,ctrl,19,False,False
5314306,ctrl,32,True,False
8835568,test,13,True,False
7236242,ctrl,6,False,False
750209,ctrl,16,False,False
3603098,ctrl,9,False,False
894346,ctrl,17,True,False
9375736,test,2,False,False
7515153,ctrl,1,False,False
1218527,test,58,True,True
5435593,test,56,True,False
642819,ctrl,165,False,True
5358965,test,12,False,False
1573300,ctrl,17,False,False
8108384,test,18,False,False
6558542,ctrl,8,False,False
8169589,test,3,False,False
8836802,test,23,True,False
9363968,ctrl,37,True,False
4111412,test,77,False,True
9435762,ctrl,40,False,False
5497938,test,6,False,False
5916533,ctrl,5,False,False
9570382,ctrl,2,False,False
6658751,test,5,False,False
9826667,test,1,False,False
581242,ctrl,11,False,False
6535114,ctrl,119,True,False
2841373,test,15,False,False
892710,ctrl,38,True,False
479904,ctrl,12,False,False
7577850,test,4,False,False
9100446,test,10,True,False
2342631,ctrl,218,True,False
9013191,ctrl,95,True,True
481522,test,30,True,False
4000994,test,286,True,True
5452905,ctrl,32,False,False
7996909,ctrl,0,False,False
7950117,test,13,False,False
8484313,ctrl,20,False,False
203401,test,2,False,False
1742067,ctrl,0,False,False
5351304,test,2,False,False
6480187,ctrl,25,True,False
8640670,test,2,False,False
6954988,ctrl,10,True,False
8438645,test,52,True,False
6557233,test,0,False,False
3000240,ctrl,10,False,False
4488754,test,7,False,False
2933613,test,95,True,True
3316330,test,2,False,False
3003376,ctrl,22,True,False
5782240,ctrl,3,True,False
3823943,test,1,False,False
3528671,ctrl,42,False,False
3551558,test,6,False,False
7372021,ctrl,19,True,False
8465064,test,30,False,False
856142,ctrl,4,False,False
1301070,test,2,False,False
4759902,ctrl,75,True,False
4153878,test,17,False,False
1592966,test,11,True,False
9298123,test,10,False,False
6075950,test,69,True,True
6992045,test,22,False,True
5611382,ctrl,615,True,True
225892,ctrl,14,False,False
2223387,ctrl,108,True,False
3487840,test,58,True,False
7079627,test,4,False,False
7804011,ctrl,134,True,True
9630319,test,2,False,False
7043733,test,5,False,False
7338656,ctrl,5,False,False
885277,ctrl,13,False,False
5599476,ctrl,55,True,False
3108888,test,3,False,False
9574248,ctrl,136,True,True
5289090,ctrl,4,False,False
5214292,test,1,False,False
6642020,ctrl,1,False,False
1672017,ctrl,43,False,False
7499269,ctrl,94,True,True
2617222,test,1,False,False
5357843,test,18,False,False
6020861,test,431,True,True
1727727,ctrl,17,False,False
4097327,test,17,False,False
2717715,ctrl,2,False,False
9248389,ctrl,28,False,False
9092865,test,8,False,False
7150161,ctrl,74,True,False
5326936,test,0,False,False
3387280,test,0,False,False
4222152,test,23,True,True
4295262,ctrl,6,True,False
5741740,ctrl,12,False,False
4424299,test,11,False,False
3515870,test,32,True,False
9087136,ctrl,6,False,False
54617,test,12,False,False
2950178,ctrl,43,True,False
1750701,test,0,False,False
1303590,test,38,True,False
1905829,test,15,True,False
4190855,ctrl,14,False,False
7046949,ctrl,18,False,False
3091196,ctrl,8,False,False
269519,ctrl,1,True,False
9539138,ctrl,4,False,False
3908221,test,4,False,False
4841715,test,23,True,False
4160285,ctrl,261,True,True
370152,ctrl,0,False,False
3391561,ctrl,32,False,False
7789385,ctrl,49,False,False
6332921,ctrl,1,False,False
7248972,test,52,True,False
2811879,test,3,False,False
8471818,test,4,False,False
520069,ctrl,20,False,False
5348772,ctrl,258,True,True
9725074,ctrl,15,False,False
1443361,ctrl,68,False,False
2671799,ctrl,5,False,False
6334574,ctrl,44,True,False
83140,test,14,False,False
628230,ctrl,49,True,False
7967307,test,1,False,False
8419396,ctrl,20,True,False
3997024,test,2,False,False
9949202,ctrl,111,False,True
8197548,ctrl,51,True,True
9144115,test,346,True,True
2892017,ctrl,10,False,False
1397299,ctrl,9,False,False
3607675,ctrl,9,True,False
2585260,ctrl,28,True,False
533636,ctrl,17,False,False
2912096,ctrl,2,False,False
5707316,ctrl,55,True,False
3880114,ctrl,27,True,False
5500485,test,2,False,False
5285586,ctrl,5,False,False
7137687,test,13,False,True
8484740,ctrl,12,False,False
6376294,ctrl,3,False,True
724984,test,2,False,False
1397654,test,5,False,False
5159343,ctrl,25,True,False
4026660,test,0,False,False
1296747,test,0,False,False
2434063,ctrl,0,False,False
6359430,ctrl,98,False,True
8197650,ctrl,5,False,False
4949173,test,63,True,False
6381576,test,5,False,False
3500801,test,3,False,False
2443170,ctrl,26,True,False
6593393,test,519,True,True
8877856,ctrl,179,True,True
5703115,test,15,False,False
7284999,test,5,False,False
2311987,ctrl,6,True,False
9539569,test,53,True,True
517530,ctrl,292,True,True
9532312,test,12,True,False
8581994,ctrl,3,False,False
8925859,test,94,True,True
3609729,test,14,False,False
8022484,ctrl,38,False,False
5673829,test,3,False,False
8443351,ctrl,8,True,False
3625472,ctrl,29,False,False
5508341,ctrl,12,False,False
287551,test,18,False,False
2250885,ctrl,1,False,False
880490,ctrl,1,False,False
3740093,ctrl,37,False,False
9135122,test,9,False,False
7286474,test,5,False,False
2502130,ctrl,23,False,False
1497040,test,4,False,False
545616,ctrl,40,False,False
2141136,ctrl,135,True,True
2384037,ctrl,439,True,False
2986538,test,1,False,False
9318222,test,1,False,False
2016429,ctrl,54,True,False
9160653,test,186,True,True
3571155,test,1,False,False
1065067,test,349,True,True
4548058,ctrl,6,False,False
7102709,ctrl,2,False,False
4662213,ctrl,15,False,False
504571,test,15,False,True
8670124,ctrl,48,True,False
6716518,ctrl,47,True,False
9208135,ctrl,6,False,False
7759660,ctrl,45,True,True
686762,ctrl,63,True,True
8317252,ctrl,1,False,False
945921,test,590,True,True
124432,test,0,False,False
1320190,test,4,False,False
4680627,ctrl,3,False,False
2134075,ctrl,6,False,False
8137697,ctrl,12,True,False
2390826,ctrl,21,True,False
108454,ctrl,35,False,True
6052853,ctrl,5,False,False
3091352,ctrl,2,False,False
3771200,ctrl,8,True,False
1639409,ctrl,83,True,True
3659179,ctrl,73,True,True
3841750,ctrl,6,False,True
3395359,ctrl,28,True,False
593197,ctrl,15,True,False
9578308,ctrl,6,True,False
6350311,test,23,True,False
962948,test,47,True,True
8067734,ctrl,16,False,False
2065529,ctrl,7,False,False
3163954,test,65,True,True
9287084,ctrl,55,True,True
2275680,test,4,False,False
1288768,ctrl,33,True,False
5100009,ctrl,1,False,False
5504815,ctrl,302,True,True
1585207,ctrl,7,False,False
6974267,test,65,True,False
2091075,ctrl,0,False,False
7449448,ctrl,123,False,False
2124476,test,20,False,False
148248,test,3,False,False
7514566,test,2,False,False
4164487,test,0,False,False
9357441,ctrl,23,False,True
9814843,test,3,False,False
3866622,ctrl,47,False,False
4934200,ctrl,38,True,False
9218896,ctrl,19,False,False
9278303,ctrl,87,True,True
6583649,ctrl,94,True,False
3337087,ctrl,9,False,False
9117844,ctrl,7,False,False
5913432,ctrl,4,False,False
4456047,test,18,False,False
619920,ctrl,262,True,True
8126271,ctrl,226,False,True
3283069,ctrl,21,False,False
440400,test,20,False,True
5940401,test,17,False,False
4934849,test,69,True,False
4617549,ctrl,24,False,True
6953936,ctrl,13,False,False
1571803,test,9,True,False
5885565,ctrl,25,True,False
8640032,ctrl,0,False,False
7085635,ctrl,456,True,True
8119467,test,19,True,False
975440,ctrl,122,False,True
9081835,ctrl,21,False,False
6623775,test,25,False,False
862411,ctrl,28,False,False
4433560,test,9,False,False
8538319,test,38,True,True
4651069,ctrl,140,True,False
2349905,ctrl,2,False,False
671247,ctrl,129,True,True
2283571,test,99,True,False
1390342,ctrl,50,False,False
1524454,ctrl,6,False,False
3059573,ctrl,8,False,False
1668504,ctrl,0,False,False
8598648,ctrl,4,False,False
7742159,test,223,True,True
5030747,test,5,False,False
4392793,test,2,False,False
6938693,ctrl,44,True,True
7666813,ctrl,135,True,False
1696105,ctrl,380,True,False
6127928,test,0,False,False
4422253,ctrl,3,False,False
2892017,ctrl,10,False,False
2467159,ctrl,48,True,False
1583703,test,12,True,False
6488571,test,118,False,True
5036074,test,5,False,False
2599639,ctrl,20,False,False
836731,ctrl,50,True,False
5589610,test,10,False,False
5705027,test,7,False,False
3728882,ctrl,3,False,False
3712022,ctrl,45,True,False
6425177,ctrl,16,False,False
9073042,test,38,False,False
9454165,ctrl,24,True,False
6006695,ctrl,0,False,False
4195957,test,2,False,False
9659484,ctrl,16,False,False
2226248,test,3,False,False
6099715,ctrl,84,True,False
1402117,ctrl,4,False,False
2803642,test,9,True,False
901027,test,2,False,False
1848047,test,4,False,False
6119002,ctrl,2,False,False
9185361,ctrl,45,True,False
5382947,test,17,False,False
4766609,ctrl,4,False,False
9587646,test,9,False,False
3847957,test,1,False,False
9558297,test,23,False,False
6635871,ctrl,4,False,False
7532610,ctrl,33,True,False
9371782,ctrl,89,True,False
9594452,test,105,True,True
9972756,test,25,True,False
1442109,test,53,True,False
2214849,ctrl,1,False,False
8456906,test,1,True,False
5622081,ctrl,56,True,False
8312912,test,1,False,False
9253107,test,4,False,False
6180459,test,0,False,False
5398637,test,16,True,False
1777866,test,1,False,False
6722721,test,0,False,False
3534345,test,54,True,False
466669,test,19,False,False
2677105,test,0,False,False
3475763,ctrl,67,False,False
7030271,test,160,False,True
8664317,ctrl,6,False,False
9670777,ctrl,16,False,False
3975585,test,77,True,True
6162851,test,60,True,False
9069174,test,10,False,False
2995549,test,4,False,False
3408386,ctrl,10,False,False
8125114,test,44,False,True
9403876,ctrl,3,False,False
6038161,ctrl,4,False,False
1645246,test,1,False,False
1050935,test,3,False,False
6680424,ctrl,41,True,False
4007459,ctrl,220,True,True
2739750,test,2,False,False
4046220,ctrl,74,True,False
4586169,ctrl,36,True,False
3130705,test,4,True,False
1829805,ctrl,5,False,False
3303639,test,168,True,True
3157310,ctrl,43,False,False
4616453,ctrl,460,True,True
3906901,ctrl,50,True,False
8058726,test,32,False,False
5821569,ctrl,28,True,False
4971562,ctrl,58,True,False
1859094,ctrl,17,False,False
4564273,ctrl,6,False,False
5193509,ctrl,74,True,False
4208788,test,106,True,False
8840251,test,14,True,False
9565724,test,91,True,True
8741846,ctrl,36,True,False
3373418,ctrl,5,False,False
6665584,test,2,False,False
8239144,ctrl,2,False,False
2824156,ctrl,39,True,True
5118810,ctrl,28,True,False
5367385,ctrl,37,True,False
9104990,ctrl,1,True,False
6189853,ctrl,9,False,False
3044179,test,68,True,True
7073353,ctrl,24,False,False
7824599,test,68,True,False
3238901,ctrl,14,False,False
354504,ctrl,13,False,False
9127547,ctrl,31,True,False
9997747,ctrl,14,False,False
3370412,test,41,True,False
7767802,ctrl,2,False,False
7954088,test,190,True,True
4482706,ctrl,21,True,False
7673617,test,74,True,False
1672148,ctrl,43,True,False
6801797,test,2,False,False
4644158,test,0,False,False
6026313,ctrl,191,True,True
605068,ctrl,7,True,False
8985768,ctrl,2,True,False
2553025,test,875,True,True
9279875,test,3,False,False
178620,ctrl,8,False,False
6756845,ctrl,22,True,False
7135175,test,21,False,False
8062798,ctrl,46,True,False
8813752,test,16,False,False
9389322,test,10,False,False
723675,ctrl,21,False,False
9960943,ctrl,86,True,False
8849294,test,35,True,False
4616020,ctrl,6,False,False
7532676,test,9,False,False
5325137,ctrl,5,True,False
6976836,ctrl,39,True,False
1330409,ctrl,2,False,False
4623912,test,7,False,False
5984935,test,81,True,False
8608067,test,2,False,False
203804,ctrl,85,True,False
6751352,ctrl,24,False,False
5720208,test,4,False,False
8002649,ctrl,31,True,False
9731108,ctrl,4,True,False
2316764,test,44,False,False
5196970,test,7,False,False
3803682,ctrl,1,False,False
5275080,ctrl,5,False,False
9623643,test,21,False,True
5471699,ctrl,1,False,False
7170698,ctrl,6,False,False
6651027,ctrl,8,False,False
795889,test,14,True,False
2316956,ctrl,14,True,False
3934039,ctrl,87,True,False
6698372,ctrl,18,False,False
4226380,ctrl,15,False,False
2388563,test,0,False,False
6684348,test,1,False,False
2236210,ctrl,57,True,True
589205,test,2,False,False
490068,test,36,True,False
3972121,ctrl,73,True,False
8295386,ctrl,3,False,False
6296454,ctrl,4,False,False
4037089,test,8,True,False
6670523,ctrl,68,True,False
4899270,test,2,False,False
6391798,ctrl,242,True,True
3687313,ctrl,95,True,False
3579938,ctrl,14,False,False
1459950,ctrl,46,True,False
6317825,test,28,True,False
9867368,test,51,True,True
7954140,ctrl,28,False,False
352016,ctrl,14,False,False
6189352,test,4,False,False
802179,test,68,False,False
1544784,test,17,False,False
5312086,test,68,False,True
522944,ctrl,10,True,False
4159429,ctrl,101,True,False
9759556,ctrl,162,True,True
4068406,test,38,True,False
7974995,ctrl,15,True,False
4054748,test,0,False,False
7127476,test,69,True,False
5771539,ctrl,43,True,True
9669915,ctrl,28,False,False
4556518,test,4,False,False
4673069,ctrl,19,False,False
7509026,ctrl,1,False,False
3048466,ctrl,10,True,False
8680164,ctrl,24,True,False
2885710,test,11,False,True
2993052,ctrl,9,False,False
2519290,test,2,False,False
2790997,ctrl,14,True,False
5444968,test,23,True,False
574397,test,6,False,False
8966844,test,0,False,False
3803701,ctrl,2,False,False
8419265,test,13,False,False
4793563,ctrl,103,True,True
2094824,ctrl,58,True,False
6041235,ctrl,33,True,False
4142471,ctrl,1,False,False
7125198,ctrl,1,False,False
566065,ctrl,118,False,True
3214391,ctrl,49,False,False
3470960,ctrl,194,True,False
776386,ctrl,248,True,True
5250934,ctrl,8,True,False
3321032,ctrl,172,True,True
6443731,test,5,False,True
9724937,ctrl,24,False,True
6124848,ctrl,509,True,True
3418757,test,1,False,False
5608622,ctrl,10,False,False
99944,test,3,False,False
4691853,test,13,True,True
8052220,ctrl,14,False,True
3935299,ctrl,17,False,False
6647492,ctrl,80,True,False
8866679,test,4,True,True
3262294,ctrl,1,False,False
67387,ctrl,12,False,False
7747685,ctrl,128,False,True
5761410,ctrl,13,True,False
5422789,ctrl,17,True,True
714213,test,49,True,False
2421304,ctrl,10,False,False
4233273,test,15,False,False
589820,test,90,True,True
8021705,ctrl,179,True,True
2486076,ctrl,34,True,False
3986753,ctrl,3,False,False
3119476,ctrl,2,False,False
5505046,test,13,False,False
9042192,ctrl,9,False,False
9524060,ctrl,20,False,False
949833,ctrl,35,True,True
9842718,ctrl,144,True,True
861037,test,1,False,False
1003576,ctrl,24,True,False
4472105,test,15,True,False
1864111,ctrl,217,True,False
7269565,test,93,True,False
5658631,test,115,False,False
2545791,ctrl,27,True,False
9626099,test,40,True,False
9373640,ctrl,16,True,False
9062072,ctrl,23,False,False
6003109,test,11,True,False
9809363,ctrl,46,False,False
7953908,test,40,True,False
5830883,ctrl,21,True,False
1625768,ctrl,70,True,True
719584,ctrl,348,True,True
3490472,ctrl,0,False,False
2540713,ctrl,115,False,False
7872110,test,8,True,False
5644036,ctrl,53,True,False
870438,test,6,True,False
7231742,ctrl,8,False,False
6310809,ctrl,52,True,False
6126516,ctrl,26,False,False
766318,test,70,False,False
9299820,test,28,True,False
7728306,test,47,True,False
1647835,test,83,True,True
4249884,test,17,False,False
7530281,test,15,False,False
6070091,test,0,False,False
6140825,ctrl,18,False,False
9137545,test,41,False,False
6875721,ctrl,7,False,False
4111127,test,29,False,False
188036,ctrl,2,False,False
5308322,test,0,False,False
8831663,ctrl,12,True,False
2598091,test,30,True,False
6772229,test,11,True,False
3700336,ctrl,81,True,True
1671328,ctrl,36,True,False
164380,test,0,False,False
1525386,ctrl,54,True,False
683452,ctrl,43,True,False
8743602,ctrl,42,True,False
6838499,test,91,True,True
8725428,test,39,False,True
6110023,ctrl,17,False,False
3818005,test,10,False,False
1499618,test,18,False,False
1873746,test,3,False,False
1052205,ctrl,43,True,False
4227900,ctrl,349,True,True
2220257,ctrl,46,True,False
655618,test,5,False,False
8649886,ctrl,12,True,False
9694846,ctrl,11,True,False
8525623,test,6,False,False
9519274,test,11,True,False
3954556,test,89,True,True
134428,test,26,False,False
9506606,ctrl,35,True,True
1183015,test,1,False,False
189102,ctrl,7,False,False
1143254,test,1,False,False
258261,ctrl,3,False,False
1948474,test,219,False,True
1860821,ctrl,27,True,False
1183896,test,1,False,False
4022535,ctrl,126,True,True
4080018,test,18,False,False
4129853,ctrl,30,True,False
7456442,test,168,True,True
2025314,ctrl,22,True,False
2580950,ctrl,9,False,False
2214522,test,11,False,False
6564371,test,0,False,False
4107146,ctrl,85,True,False
1988104,ctrl,32,False,False
3932322,test,19,False,False
675800,ctrl,8,False,False
3367921,ctrl,5,False,False
1416868,test,9,False,False
1735524,ctrl,35,True,False
4741152,ctrl,148,True,True
1849456,ctrl,14,True,False
3616558,ctrl,25,False,False
6627289,test,4,False,False
1811529,ctrl,65,True,False
9979720,ctrl,183,True,True
2218537,ctrl,17,False,False
7735454,ctrl,63,False,True
6290122,ctrl,12,True,False
9279918,test,87,True,False
5203851,test,13,False,False
4029136,test,525,True,True
8426154,ctrl,112,False,True
4316587,test,260,True,True
6255097,test,4,False,False
7590486,ctrl,14,False,False
3731505,ctrl,4,False,False
233045,ctrl,9,False,False
7064213,test,34,False,False
643573,test,6,True,False
6667790,ctrl,9,False,False
7276299,ctrl,124,False,True
8074055,test,4,False,False
2731631,ctrl,7,False,False
4404505,test,26,False,False
506898,test,10,False,False
8809878,ctrl,4,False,False
8411137,test,63,True,False
5446976,ctrl,32,False,False
5431925,test,49,True,False
2912526,ctrl,11,False,False
2689829,ctrl,0,False,False
5619827,test,195,True,True
412584,test,7,True,False
7242912,ctrl,5,False,False
5234757,test,233,True,True
4200893,test,59,True,False
9079370,ctrl,54,True,False
9458082,ctrl,147,True,True
9627825,test,295,True,True
1038580,ctrl,2,True,False
4213909,test,15,False,False
4037122,test,16,False,False
1969202,ctrl,2,True,False
1638670,ctrl,4,False,False
7348505,test,0,False,False
3694270,ctrl,252,True,True
3017270,ctrl,3,False,False
2746984,ctrl,470,True,True
4234692,test,26,True,False
8064374,test,3,False,False
7713061,ctrl,23,False,False
1809123,ctrl,86,True,True
7704821,test,7,True,True
6968237,ctrl,18,False,False
7412321,ctrl,39,False,False
1482138,ctrl,41,True,False
8624104,ctrl,229,True,True
5048452,ctrl,8,True,False
8038089,test,268,True,True
51636,test,8,False,False
1380305,ctrl,1,False,False
9980011,test,164,True,True
8774711,test,3,False,False
4492159,ctrl,51,True,False
4515501,test,35,False,False
3274064,ctrl,117,True,False
9298948,test,41,True,False
2039540,test,1,False,False
3734731,ctrl,10,False,False
2332395,ctrl,262,True,True
5209979,ctrl,25,True,False
2158699,ctrl,5,False,True
601242,ctrl,129,False,True
808367,test,26,False,False
9924460,test,2,False,False
9806898,ctrl,1,False,False
4519962,ctrl,511,True,True
568777,ctrl,13,False,False
4686946,ctrl,41,True,False
7479217,ctrl,60,True,False
6035348,test,10,False,False
4445482,ctrl,26,True,True
3091645,test,10,False,False
5104287,test,43,True,False
9809682,ctrl,19,False,False
4608714,test,6,False,False
3452234,ctrl,37,True,True
3624925,test,1,False,False
9986230,ctrl,23,True,False
9255758,ctrl,84,True,False
1495903,test,345,True,False
3232596,test,2,True,False
412310,ctrl,11,False,False
320807,test,2,False,False
8391045,ctrl,0,False,False
9101900,ctrl,54,True,False
2657390,test,6,False,False
3283258,test,33,True,False
2467743,test,16,False,False
2155291,ctrl,29,True,True
9389587,ctrl,3,False,False
1806936,test,2,False,False
4914259,test,51,False,False
9281414,ctrl,5,False,False
9670474,test,66,True,False
201344,ctrl,32,True,False
4170760,test,14,False,False
5330485,ctrl,185,True,True
4526876,ctrl,19,False,False
1084036,test,4,False,False
1999258,test,9,False,False
9610131,ctrl,0,False,False
5896507,test,2,False,False
5383436,test,1,False,False
2268858,test,4,True,False
6702200,test,19,False,False
9597590,test,0,False,False
1054141,ctrl,6,False,False
1885748,ctrl,108,True,True
2551565,ctrl,23,True,False
5234472,ctrl,35,True,False
2220662,test,29,False,False
2717882,ctrl,77,False,False
8369181,ctrl,0,False,False
8505461,ctrl,3,False,False
63766,ctrl,6,False,False
1742651,test,37,True,False
8822131,test,27,False,False
9316795,test,28,False,False
2356613,test,20,True,False
8644210,ctrl,23,False,False
246519,test,14,False,False
2877109,ctrl,6,False,False
8578791,ctrl,10,False,False
7582605,ctrl,1,False,False
7140129,ctrl,20,True,False
3840325,ctrl,100,True,False
5838044,ctrl,28,True,False
3611224,ctrl,6,True,False
5154159,test,36,True,True
6365700,ctrl,218,False,True
3567574,ctrl,13,True,False
5513228,ctrl,2,False,False
9106096,ctrl,4,True,False
3132609,test,314,True,False
3523198,ctrl,243,True,True
6600606,test,164,True,True
2918592,test,28,True,False
9810591,ctrl,148,True,True
1918068,ctrl,106,False,True
5718104,ctrl,1,False,False
7167656,ctrl,11,False,False
7734156,test,4,False,False
4813756,test,35,True,False
6569997,test,236,True,True
447539,test,14,True,False
4777298,test,26,False,False
2617191,ctrl,69,True,False
8229783,test,26,True,False
4677290,ctrl,6,False,False
9602078,ctrl,30,True,False
3332174,test,0,False,False
2200185,test,35,True,False
2482094,test,2,False,False
2073353,ctrl,1,False,False
7475508,ctrl,142,True,True
859356,test,151,True,True
3471053,test,15,True,False
5484108,ctrl,5,False,False
706183,test,6,False,False
4241891,ctrl,19,True,False
1858097,test,26,True,False
8153039,test,6,False,False
3396551,test,59,True,False
4509979,test,11,False,False
6892709,ctrl,47,False,False
3708739,test,11,True,False
7504527,ctrl,22,False,False
2103655,test,1,False,False
8563005,test,23,False,False
6284188,ctrl,0,False,False
5525976,ctrl,209,True,True
3138131,ctrl,20,True,False
5798762,ctrl,6,True,False
5123024,ctrl,38,False,False
244719,test,36,True,False
832025,test,20,False,False
6934941,test,294,True,True
5128226,ctrl,77,True,False
9275513,ctrl,0,False,False
8029200,test,16,True,False
144493,test,29,False,False
4304039,test,86,True,True
7619791,ctrl,0,False,False
8063369,test,58,False,False
9250504,ctrl,3,False,False
5151478,ctrl,3,False,False
6961443,test,26,True,False
285489,ctrl,12,True,False
6993975,ctrl,7,False,False
7053993,test,9,False,False
9045916,ctrl,57,True,True
8117039,ctrl,2,False,False
6614623,ctrl,90,True,False
4575729,test,6,False,False
3501442,test,42,True,False
105948,ctrl,0,False,False
7931715,test,79,True,False
8131721,test,20,False,False
2046002,test,80,True,False
8492929,test,5,False,False
8757758,ctrl,4,False,False
5809009,ctrl,370,True,False
9578540,ctrl,261,True,True
2281832,test,29,False,False
4986119,ctrl,24,False,False
5239713,ctrl,388,True,True
3363120,ctrl,2,True,False
6121464,ctrl,0,False,False
1744376,ctrl,77,True,False
9634630,test,62,True,False
9241936,ctrl,1,False,False
8980236,test,17,True,False
8523330,ctrl,81,True,True
9171090,ctrl,23,True,False
2651073,ctrl,8,True,False
5752258,test,37,True,False
5099964,test,9,False,False
7845272,test,40,True,False
1001632,test,2,False,False
7719807,test,10,False,False
2612869,test,85,True,False
9852470,test,69,True,False
1937247,ctrl,13,False,False
7957673,test,127,True,False
2923100,test,4,False,False
4254155,ctrl,22,False,False
5414959,test,5,False,False
3760717,ctrl,6,False,False
326803,test,0,False,False
2730844,ctrl,0,False,False
4313625,test,4,False,False
6789808,ctrl,13,False,False
8088053,ctrl,188,True,True
9429442,test,0,False,False
6980538,test,7,True,False
4139629,test,33,False,False
4917787,test,628,True,True
2051465,ctrl,13,False,False
8094032,ctrl,97,True,False
3287434,ctrl,5,False,False
8579365,test,120,True,True
1575055,test,72,False,True
9897527,ctrl,6,False,False
1909120,ctrl,2,False,False
7315455,test,77,True,True
4324785,ctrl,13,False,False
1131495,test,0,False,False
615774,ctrl,265,True,False
4524495,test,11,False,False
6529104,ctrl,7,False,False
4380252,ctrl,23,True,False
3868338,ctrl,2,True,False
4419163,ctrl,32,True,False
8879972,test,238,True,True
8169557,ctrl,18,False,False
772232,test,11,False,False
2018376,test,27,False,True
3784600,ctrl,18,True,False
2520757,ctrl,48,True,False
2349123,test,5,False,False
8346020,ctrl,15,False,False
4778389,ctrl,265,True,True
2372229,ctrl,18,False,False
2391180,test,16,False,False
6900840,test,6,False,False
5821567,ctrl,58,False,False
8544329,ctrl,14,False,False
3505171,ctrl,30,True,False
8579232,ctrl,28,False,False
1214308,test,146,True,False
4558746,ctrl,8,False,False
2026122,test,125,True,True
3157401,ctrl,20,True,True
6364523,ctrl,20,False,False
8870583,ctrl,44,False,False
295107,test,11,False,False
101961,test,9,False,False
4054129,ctrl,74,True,False
1360113,ctrl,1,False,False
2997165,test,70,False,False
4484474,ctrl,160,True,False
238475,test,1,False,False
9319687,ctrl,0,False,False
937759,ctrl,11,True,False
244824,test,3,False,False
5150888,ctrl,48,True,False
7594656,ctrl,35,True,False
3647195,test,1,False,False
123083,test,29,False,False
3658293,test,44,False,False
9804685,test,82,True,False
3096935,test,20,False,False
3801822,test,8,True,False
3127971,ctrl,3,False,False
4334931,ctrl,7,False,False
9709190,ctrl,8,False,False
7018241,ctrl,3,False,False
7133927,test,21,False,False
193423,ctrl,24,True,False
2322937,test,5,False,False
8008505,test,74,False,False
216143,test,8,False,False
4035008,ctrl,5,False,False
4488041,ctrl,51,True,False
917018,test,13,True,False
2511333,ctrl,35,False,False
114278,ctrl,2,False,False
6758701,test,64,True,False
3472168,test,110,True,False
2739378,test,8,True,False
2788906,ctrl,56,True,False
8867674,ctrl,68,True,False
5144552,ctrl,1,False,False
6787540,ctrl,33,False,False
2839405,test,9,False,False
1845708,test,281,True,True
3422451,ctrl,6,False,False
905477,test,40,False,False
8164433,ctrl,1,False,False
9894255,ctrl,204,True,False
4433985,test,156,True,False
7919125,ctrl,6,False,False
5689955,test,2,False,False
2474901,test,7,False,False
4335058,ctrl,50,True,True
3721357,ctrl,1,False,False
2239211,ctrl,9,False,False
5310054,ctrl,7,False,True
4975882,ctrl,22,False,True
7407862,test,2,False,False
1141629,test,139,True,False
6452637,test,3,False,False
6280173,ctrl,15,False,False
8351831,ctrl,7,False,False
973925,test,46,True,False
2522765,test,163,True,True
3404048,ctrl,39,False,False
8121973,ctrl,38,True,False
2327203,test,5,False,False
4845017,test,36,False,False
7804353,test,2,False,False
5164188,test,22,True,False
7798642,test,32,False,False
846307,ctrl,18,False,False
608959,test,4,False,False
1446872,test,18,True,False
2973438,test,60,True,True
8737994,ctrl,23,False,False
6978284,test,4,False,False
8992560,test,14,True,False
5373095,ctrl,60,True,False
6126891,ctrl,0,False,False
4682816,test,137,True,True
5235675,ctrl,0,False,False
828642,test,0,False,False
9972836,test,13,True,False
3568411,ctrl,2,False,False
2865398,test,117,True,True
9380231,test,0,False,False
9782834,ctrl,18,False,False
3008426,ctrl,2,False,False
903381,ctrl,20,False,False
8077025,ctrl,46,True,False
4381458,test,4,False,False
4196630,test,94,True,False
9229530,ctrl,127,True,True
8094580,test,93,False,False
9181999,test,8,False,False
7651475,test,5,False,False
9113703,ctrl,168,True,True
3620791,test,8,False,False
6049122,test,12,False,True
5508664,ctrl,128,True,True
1368639,ctrl,3,False,False
2428863,ctrl,15,False,False
6517442,test,12,False,False
6941834,ctrl,19,False,False
